"external_id","name_ar","name_en","active","status","review_status","meal_type","operational_category","classification_source","breakfast_suitability","main_meal_suitability","snack_suitability","pre_workout_suitability","post_workout_suitability","pre_workout_conservative_usable","post_workout_conservative_usable","calories","protein_g","carbs_g","fat_g","fiber_g","fiber_source","serving_size","serving_unit","yield_servings","ingredients","preparation_steps_ar","preparation_steps_en","image_path","image_thumb_path","image_status","media_file_status","substitution_profile","allergens","dietary_tags","halal_tag","vegetarian_tag","vegan_tag","suitable_goals","notes","source_origin"
"MEAL-211","وعاء الزبادي اليوناني بالبرتقال والكتان مع المانجو","Orange-Flax Greek Yogurt Bowl with Mango","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","139","13.2","17.5","1.8","2.7","qa.derived_fiber_g","203","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 125g; مانجو طازجة / Mango, raw: 25g; موز طازج / Banana, raw: 25g; برتقال طازج / Orange, raw: 25g; بذور كتان / Flaxseed: 3g","ضع كمية الزبادي اليوناني المحددة في وعاء خزفي متوسط غير لامع. | حضّر وأضف الكميات المحددة من المانجو، الموز، البرتقال، بذور الكتان مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام الزبادي اليوناني، المانجو، الموز، البرتقال، بذور الكتان فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Greek Yogurt in one medium matte ceramic bowl. | Prepare and add the measured Mango, Banana, Orange, Flaxseed, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Greek Yogurt, Mango, Banana, Orange, Flaxseed; serve without unlisted garnish.","/nutrition/meals/MEAL-211/cover.webp","/nutrition/meals/MEAL-211/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""under_20"",""carb_band_g"":""low"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk","vegetarian|pescatarian|gluten_free","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-212","وعاء شوفان مطهو بياض البيض بالكاكاو والموز مع الشوفان","Cocoa-Banana Egg White Cooked Oat Bowl with Oats","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","167","10.7","27","1.8","4","qa.derived_fiber_g","162","g","1","بياض بيض طازج / Egg white, raw, fresh: 66g; شوفان ملفوف جاف / Rolled oats, dry: 20g; برتقال طازج / Orange, raw: 25g; مانجو طازجة / Mango, raw: 25g; مسحوق كاكاو غير محلى / Unsweetened cocoa powder: 1g; موز طازج / Banana, raw: 25g","اطهُ الشوفان بالماء حتى يثخن ثم أضف الكميات المحددة من الشوفان، البرتقال، المانجو، الكاكاو، الموز باستثناء بياض البيض. | أضف بياض البيض مع الخفق واطهه مع التحريك حتى يصبح معتمًا تمامًا وتصل الحرارة الداخلية إلى 74°م (165°ف). | انقل الخليط المطهو كاملًا إلى وعاء فطور خزفي متوسط غير لامع وقدّم حصة واحدة باستخدام بياض البيض، الشوفان، البرتقال، المانجو، الكاكاو، الموز فقط.","Cook the Oats with water until thick, then stir in the measured Oats, Orange, Mango, Cocoa, Banana except the Egg White. | Whisk in the Egg White and cook while stirring until fully opaque and the center reaches 74°C (165°F). | Transfer the complete cooked mixture to one medium matte ceramic breakfast bowl and serve one portion; use only Egg White, Oats, Orange, Mango, Cocoa, Banana.","/nutrition/meals/MEAL-212/cover.webp","/nutrition/meals/MEAL-212/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""under_20"",""carb_band_g"":""moderate"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","egg","vegetarian|pescatarian","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-213","وعاء حليب الصويا بالقرفة والتمر مع التوت الأزرق","Cinnamon-Date Soy Milk Bowl with Blueberries","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","448","8.9","87.8","6.8","10.2","qa.derived_fiber_g","381","g","1","حليب صويا سادة / Soy milk, plain: 170g; توت أزرق طازج / Blueberries, raw: 68g; موز طازج / Banana, raw: 71g; جوز / Walnuts: 5g; قرفة مطحونة / Ground cinnamon: 2g; تمر مجدول / Medjool dates: 65g","ضع كمية حليب الصويا المحددة في وعاء خزفي متوسط غير لامع. | حضّر وأضف الكميات المحددة من التوت الأزرق، الموز، الجوز، القرفة، التمر مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام حليب الصويا، التوت الأزرق، الموز، الجوز، القرفة، التمر فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Soy Milk in one medium matte ceramic bowl. | Prepare and add the measured Blueberries, Banana, Walnuts, Cinnamon, Dates, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Soy Milk, Blueberries, Banana, Walnuts, Cinnamon, Dates; serve without unlisted garnish.","/nutrition/meals/MEAL-213/cover.webp","/nutrition/meals/MEAL-213/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""under_20"",""carb_band_g"":""high"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","tree_nuts|soy","vegetarian|vegan|pescatarian|gluten_free|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","YES_EXPLICIT","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-214","وعاء الزبادي اليوناني بالتفاح والقرفة مع الموز","Apple-Cinnamon Greek Yogurt Bowl with Banana","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","134","7.1","25.2","0.5","5.3","qa.derived_fiber_g","195","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 65g; موز طازج / Banana, raw: 25g; توت أزرق طازج / Blueberries, raw: 39g; تفاح طازج بالقشر / Apple with skin, raw: 62g; قرفة مطحونة / Ground cinnamon: 4g","ضع كمية الزبادي اليوناني المحددة في وعاء خزفي متوسط غير لامع. | حضّر وأضف الكميات المحددة من الموز، التوت الأزرق، التفاح، القرفة مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام الزبادي اليوناني، الموز، التوت الأزرق، التفاح، القرفة فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Greek Yogurt in one medium matte ceramic bowl. | Prepare and add the measured Banana, Blueberries, Apple, Cinnamon, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Greek Yogurt, Banana, Blueberries, Apple, Cinnamon; serve without unlisted garnish.","/nutrition/meals/MEAL-214/cover.webp","/nutrition/meals/MEAL-214/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""under_20"",""carb_band_g"":""moderate"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk","vegetarian|pescatarian|gluten_free","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-215","وعاء كريمي الموز بالمانجو والزنجبيل مع التوفو","Mango-Ginger Banana Silken-Style Bowl with Tofu","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","425","16.2","68.4","9.6","11.6","qa.derived_fiber_g","429","g","1","توفو متماسك محضر بالكالسيوم / Firm tofu prepared with calcium: 60g; حليب صويا سادة / Soy milk, plain: 50g; تفاح طازج بالقشر / Apple with skin, raw: 47g; موز طازج / Banana, raw: 180g; بذور شيا مجففة / Dried chia seeds: 8g; مانجو طازجة / Mango, raw: 79g; زنجبيل طازج / Ginger root, raw: 5g","ضع كمية التوفو المحددة في وعاء خزفي صغير غير لامع. | حضّر وأضف الكميات المحددة من حليب الصويا، التفاح، الموز، بذور الشيا، المانجو، الزنجبيل مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام التوفو، حليب الصويا، التفاح، الموز، بذور الشيا، المانجو، الزنجبيل فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Tofu in one small matte ceramic bowl. | Prepare and add the measured Soy Milk, Apple, Banana, Chia, Mango, Ginger, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Tofu, Soy Milk, Apple, Banana, Chia, Mango, Ginger; serve without unlisted garnish.","/nutrition/meals/MEAL-215/cover.webp","/nutrition/meals/MEAL-215/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""under_20"",""carb_band_g"":""high"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","soy","vegetarian|vegan|pescatarian|gluten_free|high_fiber|omega_3","NOT_AVAILABLE","YES_EXPLICIT","YES_EXPLICIT","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-216","وعاء الزبادي اليوناني بالبرتقال والكتان مع الموز","Orange-Flax Greek Yogurt Bowl with Banana","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","176","20","19.7","1.9","3.1","qa.derived_fiber_g","276","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 198g; موز طازج / Banana, raw: 25g; تفاح طازج بالقشر / Apple with skin, raw: 25g; برتقال طازج / Orange, raw: 25g; بذور كتان / Flaxseed: 3g","ضع كمية الزبادي اليوناني المحددة في وعاء خزفي متوسط غير لامع. | حضّر وأضف الكميات المحددة من الموز، التفاح، البرتقال، بذور الكتان مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام الزبادي اليوناني، الموز، التفاح، البرتقال، بذور الكتان فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Greek Yogurt in one medium matte ceramic bowl. | Prepare and add the measured Banana, Apple, Orange, Flaxseed, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Greek Yogurt, Banana, Apple, Orange, Flaxseed; serve without unlisted garnish.","/nutrition/meals/MEAL-216/cover.webp","/nutrition/meals/MEAL-216/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""20_29"",""carb_band_g"":""low"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk","vegetarian|pescatarian|gluten_free|high_protein","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-217","وعاء الحمص المهروس بالطماطم والبقدونس مع الخس الروماني","Tomato-Parsley Hummus Bowl with Romaine","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","406","5.9","18.5","34.3","6","qa.derived_fiber_g","285","g","1","حمص مهروس محضر / Prepared hummus: 55g; خس روماني طازج / Romaine lettuce, raw: 69g; سبانخ مطهوة / Spinach, cooked: 55g; زيت زيتون / Olive oil: 29g; طماطم طازجة / Tomato, raw: 72g; بقدونس طازج / Fresh parsley: 5g","سخّن أو حضّر كمية الحمص المهروس المحددة وفق حالتها المطهوة المدرجة. | سخّن المكونات المطهوة وحضّر المكونات الطازجة من الكميات المحددة من الخس الروماني، السبانخ، زيت الزيتون، الطماطم، البقدونس مع الحفاظ على حالة كل مكوّن المسجلة. | رتّب الحصة كاملة في وعاء حجري عريض وضحل باستخدام الحمص المهروس، الخس الروماني، السبانخ، زيت الزيتون، الطماطم، البقدونس فقط ووزّع الصلصات والتوابل بخفة وتساوٍ.","Warm or prepare the measured Hummus using its listed cooked form. | Warm cooked components and prepare fresh components from the measured Romaine, Spinach, Olive Oil, Tomato, Parsley, keeping each food in its recorded state. | Arrange the complete serving in one wide shallow stoneware bowl using only Hummus, Romaine, Spinach, Olive Oil, Tomato, Parsley; distribute sauces and seasonings lightly and evenly.","/nutrition/meals/MEAL-217/cover.webp","/nutrition/meals/MEAL-217/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""under_20"",""carb_band_g"":""low"",""fat_band_g"":""high"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","sesame","vegetarian|vegan|pescatarian|gluten_free|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","YES_EXPLICIT","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-218","وعاء بياض البيض بالثوم والبابريكا مع الجزر","Garlic-Paprika Egg White Bowl with Carrot","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","275","27.2","19.8","9.7","7.4","qa.derived_fiber_g","345","g","1","بياض بيض طازج / Egg white, raw, fresh: 186g; جزر طازج / Carrot, raw: 47g; بروكلي مطهو / Broccoli, cooked: 84g; لوز / Almonds: 17g; ثوم طازج / Garlic, raw: 8g; بابريكا / Paprika: 3g","اطهُ بياض البيض في مقلاة غير لاصقة حتى يصبح معتمًا تمامًا وتصل الحرارة الداخلية إلى 74°م (165°ف). | سخّن المكونات المطهوة وحضّر المكونات الطازجة من الكميات المحددة من الجزر، البروكلي، اللوز، الثوم، البابريكا مع الحفاظ على حالة كل مكوّن المسجلة. | رتّب الحصة كاملة في وعاء حجري عريض وضحل باستخدام بياض البيض، الجزر، البروكلي، اللوز، الثوم، البابريكا فقط ووزّع الصلصات والتوابل بخفة وتساوٍ.","Cook the Egg White in a nonstick pan until fully opaque and the center reaches 74°C (165°F). | Warm cooked components and prepare fresh components from the measured Carrot, Broccoli, Almonds, Garlic, Paprika, keeping each food in its recorded state. | Arrange the complete serving in one wide shallow stoneware bowl using only Egg White, Carrot, Broccoli, Almonds, Garlic, Paprika; distribute sauces and seasonings lightly and evenly.","/nutrition/meals/MEAL-218/cover.webp","/nutrition/meals/MEAL-218/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""20_29"",""carb_band_g"":""low"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","egg|tree_nuts","vegetarian|pescatarian|gluten_free|high_protein|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-219","وعاء المانجو بالكاكاو والموز مع الزبادي اليوناني","Cocoa-Banana Mango Bowl with Greek Yogurt","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","295","9.7","55.5","3.8","7.1","qa.derived_fiber_g","361","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 60g; مانجو طازجة / Mango, raw: 163g; برتقال طازج / Orange, raw: 25g; لوز / Almonds: 5g; مسحوق كاكاو غير محلى / Unsweetened cocoa powder: 1g; موز طازج / Banana, raw: 107g","ضع كمية الزبادي اليوناني المحددة في وعاء خزفي متوسط غير لامع. | حضّر وأضف الكميات المحددة من المانجو، البرتقال، اللوز، الكاكاو، الموز مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام الزبادي اليوناني، المانجو، البرتقال، اللوز، الكاكاو، الموز فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Greek Yogurt in one medium matte ceramic bowl. | Prepare and add the measured Mango, Orange, Almonds, Cocoa, Banana, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Greek Yogurt, Mango, Orange, Almonds, Cocoa, Banana; serve without unlisted garnish.","/nutrition/meals/MEAL-219/cover.webp","/nutrition/meals/MEAL-219/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""under_20"",""carb_band_g"":""high"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk|tree_nuts","vegetarian|pescatarian|gluten_free|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-220","وعاء شوفان مطهو بياض البيض بالتفاح والقرفة مع الشوفان","Apple-Cinnamon Egg White Cooked Oat Bowl with Oats","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","156","9.7","25.8","1.6","4.3","qa.derived_fiber_g","156","g","1","بياض بيض طازج / Egg white, raw, fresh: 60g; شوفان ملفوف جاف / Rolled oats, dry: 20g; موز طازج / Banana, raw: 25g; فراولة طازجة / Strawberries, raw: 25g; تفاح طازج بالقشر / Apple with skin, raw: 25g; قرفة مطحونة / Ground cinnamon: 1g","اطهُ الشوفان بالماء حتى يثخن ثم أضف الكميات المحددة من الشوفان، الموز، الفراولة، التفاح، القرفة باستثناء بياض البيض. | أضف بياض البيض مع الخفق واطهه مع التحريك حتى يصبح معتمًا تمامًا وتصل الحرارة الداخلية إلى 74°م (165°ف). | انقل الخليط المطهو كاملًا إلى وعاء فطور خزفي متوسط غير لامع وقدّم حصة واحدة باستخدام بياض البيض، الشوفان، الموز، الفراولة، التفاح، القرفة فقط.","Cook the Oats with water until thick, then stir in the measured Oats, Banana, Strawberries, Apple, Cinnamon except the Egg White. | Whisk in the Egg White and cook while stirring until fully opaque and the center reaches 74°C (165°F). | Transfer the complete cooked mixture to one medium matte ceramic breakfast bowl and serve one portion; use only Egg White, Oats, Banana, Strawberries, Apple, Cinnamon.","/nutrition/meals/MEAL-220/cover.webp","/nutrition/meals/MEAL-220/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""under_20"",""carb_band_g"":""moderate"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","egg","vegetarian|pescatarian","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-221","وعاء الزبادي اليوناني بالمانجو والزنجبيل مع الموز","Mango-Ginger Greek Yogurt Bowl with Banana","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","152","13.8","17.1","3.2","2.1","qa.derived_fiber_g","210","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 129g; موز طازج / Banana, raw: 25g; فراولة طازجة / Strawberries, raw: 25g; طحينة سمسم / Sesame butter, tahini: 5g; مانجو طازجة / Mango, raw: 25g; زنجبيل طازج / Ginger root, raw: 1g","ضع كمية الزبادي اليوناني المحددة في وعاء خزفي متوسط غير لامع. | حضّر وأضف الكميات المحددة من الموز، الفراولة، الطحينة، المانجو، الزنجبيل مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام الزبادي اليوناني، الموز، الفراولة، الطحينة، المانجو، الزنجبيل فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Greek Yogurt in one medium matte ceramic bowl. | Prepare and add the measured Banana, Strawberries, Tahini, Mango, Ginger, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Greek Yogurt, Banana, Strawberries, Tahini, Mango, Ginger; serve without unlisted garnish.","/nutrition/meals/MEAL-221/cover.webp","/nutrition/meals/MEAL-221/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""under_20"",""carb_band_g"":""low"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk|sesame","vegetarian|pescatarian|gluten_free","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-222","وعاء حليب الصويا بالبرتقال والكتان مع الموز","Orange-Flax Soy Milk Bowl with Banana","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","450","15.1","59.7","16.8","16.6","qa.derived_fiber_g","429","g","1","حليب صويا سادة / Soy milk, plain: 230g; موز طازج / Banana, raw: 114g; تفاح طازج بالقشر / Apple with skin, raw: 25g; بذور شيا مجففة / Dried chia seeds: 21g; برتقال طازج / Orange, raw: 25g; بذور كتان / Flaxseed: 14g","ضع كمية حليب الصويا المحددة في وعاء خزفي متوسط غير لامع. | حضّر وأضف الكميات المحددة من الموز، التفاح، بذور الشيا، البرتقال، بذور الكتان مع إبقاء قطع الفاكهة الأكبر واضحة. | اخلط أو رتّب الحصة كاملة باستخدام حليب الصويا، الموز، التفاح، بذور الشيا، البرتقال، بذور الكتان فقط وقدّمها من دون زينة غير مدرجة.","Place the measured Soy Milk in one medium matte ceramic bowl. | Prepare and add the measured Banana, Apple, Chia, Orange, Flaxseed, keeping larger fruit pieces visibly distinct. | Combine or arrange the complete serving using only Soy Milk, Banana, Apple, Chia, Orange, Flaxseed; serve without unlisted garnish.","/nutrition/meals/MEAL-222/cover.webp","/nutrition/meals/MEAL-222/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""450_599"",""protein_band_g"":""under_20"",""carb_band_g"":""high"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","soy","vegetarian|vegan|pescatarian|gluten_free|high_fiber|omega_3","NOT_AVAILABLE","YES_EXPLICIT","YES_EXPLICIT","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-223","وعاء شوفان مطهو بياض البيض بالبرتقال والكتان مع الشوفان","Orange-Flax Egg White Cooked Oat Bowl with Oats","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","snack","SNACK","OFFICIAL_MEAL_TYPE","NO_OFFICIAL","NO_OFFICIAL","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","166","10.2","24.9","2.8","4.4","qa.derived_fiber_g","158","g","1","بياض بيض طازج / Egg white, raw, fresh: 60g; شوفان ملفوف جاف / Rolled oats, dry: 20g; مانجو طازجة / Mango, raw: 25g; تفاح طازج بالقشر / Apple with skin, raw: 25g; برتقال طازج / Orange, raw: 25g; بذور كتان / Flaxseed: 3g","اطهُ الشوفان بالماء حتى يثخن ثم أضف الكميات المحددة من الشوفان، المانجو، التفاح، البرتقال، بذور الكتان باستثناء بياض البيض. | أضف بياض البيض مع الخفق واطهه مع التحريك حتى يصبح معتمًا تمامًا وتصل الحرارة الداخلية إلى 74°م (165°ف). | انقل الخليط المطهو كاملًا إلى وعاء فطور خزفي متوسط غير لامع وقدّم حصة واحدة باستخدام بياض البيض، الشوفان، المانجو، التفاح، البرتقال، بذور الكتان فقط.","Cook the Oats with water until thick, then stir in the measured Oats, Mango, Apple, Orange, Flaxseed except the Egg White. | Whisk in the Egg White and cook while stirring until fully opaque and the center reaches 74°C (165°F). | Transfer the complete cooked mixture to one medium matte ceramic breakfast bowl and serve one portion; use only Egg White, Oats, Mango, Apple, Orange, Flaxseed.","/nutrition/meals/MEAL-223/cover.webp","/nutrition/meals/MEAL-223/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""under_300"",""protein_band_g"":""under_20"",""carb_band_g"":""low"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","egg","vegetarian|pescatarian","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
